ip,port,country,city,datacenter,asn,organization,source_latency_ms,baidu_delay_ms,tested,cn2,cn2_evidence,trace_url,trace_status,traced_at,route_class,route_evidence
103.118.41.121,443,HK,台北,TPE,976,CoreNET Inc.,2.0,1673,True,True,"Nanjing: 59.43.132.153, 59.43.159.98; Beijing: 59.43.46.82",https://globalping.io?measurement=2RSlfLHQzAPCF32Xl00020wFv,cn2_gt,2026-08-13T04:51:14Z,cn2_gt,"Nanjing: 59.43.132.153, 59.43.159.98; Beijing: 59.43.46.82"
103.24.219.134,443,HK,香港,HKG,42960,VH Global Limited,2.0,1163,True,True,"Guangzhou: 59.43.16.166, 59.43.248.250; Nanjing: 59.43.139.117, 59.43.183.110, 59.43.22.33; Beijing: 59.43.182.110, 59.43.19.98, 59.43.246.226",https://globalping.io?measurement=2LgBXxuyqqe2oceQT00020w5d,cn2_gt,,cn2_gt,
103.242.15.87,443,HK,香港,HKG,401696,cognetcloud INC,2.0,1282,True,True,"Nanjing: 59.43.39.118, 59.43.46.101; Nanjing: 59.43.130.210, 59.43.139.137",https://globalping.io?measurement=23haVCSxjawO0Gq4h00020w5g,cn2_gt,,cn2_gt,
149.104.2.56,443,HK,香港,HKG,932,XNNET LLC,2.0,1296,True,True,"Beijing: 59.43.138.58, 59.43.181.54, 59.43.46.86; Xi'an: 59.43.181.54, 59.43.46.157",https://globalping.io?measurement=2P5OSxTtxelpqMLCh00020wES,cn2_gt,2026-08-13T03:21:06Z,cn2_gt,"Beijing: 59.43.138.58, 59.43.181.54, 59.43.46.86; Xi'an: 59.43.181.54, 59.43.46.157"
149.104.3.16,443,HK,香港,HKG,42960,VH Global Limited,2.0,1332,True,True,"Guangzhou: 59.43.183.110; Beijing: 59.43.132.26, 59.43.248.2, 59.43.38.130",https://globalping.io?measurement=2ZXpmVrHgq6HFqHna00020wFF,cn2_gt,2026-08-13T04:09:32Z,cn2_gt,"Guangzhou: 59.43.183.110; Beijing: 59.43.132.26, 59.43.248.2, 59.43.38.130"
149.104.3.97,443,HK,香港,HKG,42960,VH Global Limited,2.0,1440,True,True,"Beijing: 59.43.19.98, 59.43.246.226",https://globalping.io?measurement=2aOiuYWLp5GQcnK8U00020wFc,cn2_gt,2026-08-13T04:32:39Z,cn2_gt,"Beijing: 59.43.19.98, 59.43.246.226"
149.104.31.208,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1189,True,True,"Guangzhou: 59.43.16.166, 59.43.183.110; Nanjing: 59.43.130.158, 59.43.139.113, 59.43.248.250",https://globalping.io?measurement=2atDXEVXmL0F9BUpP00020wER,cn2_gt,2026-08-13T03:20:10Z,cn2_gt,"Guangzhou: 59.43.16.166, 59.43.183.110; Nanjing: 59.43.130.158, 59.43.139.113, 59.43.248.250"
149.104.5.234,443,HK,香港,HKG,42960,VH Global Limited,2.0,1553,True,True,"Guangzhou: 59.43.130.118, 59.43.188.122, 59.43.250.170; Nanjing: 59.43.188.122, 59.43.42.33; Beijing: 59.43.132.30, 59.43.246.226, 59.43.38.118",https://globalping.io?measurement=2NZx4FSJYmjxg0bAt00020wF6,cn2_gt,2026-08-13T04:01:09Z,cn2_gt,"Guangzhou: 59.43.130.118, 59.43.188.122, 59.43.250.170; Nanjing: 59.43.188.122, 59.43.42.33; Beijing: 59.43.132.30, 59.43.246.226, 59.43.38.118"
149.104.6.130,443,HK,香港,HKG,42960,VH Global Limited,2.0,1363,True,True,"Nanjing: 59.43.159.18, 59.43.46.101; Shenzhen: 59.43.130.110",https://globalping.io?measurement=2mkcN3bgOuwq2wLe400020wFF,cn2_gt,2026-08-13T04:09:38Z,cn2_gt,"Nanjing: 59.43.159.18, 59.43.46.101; Shenzhen: 59.43.130.110"
149.104.6.15,443,HK,香港,HKG,42960,VH Global Limited,2.0,1434,True,True,"Guangzhou: 59.43.181.14; Nanjing: 59.43.138.46, 59.43.38.166, 59.43.46.101; Beijing: 59.43.46.82",https://globalping.io?measurement=2ir6njNYFniL2myAr00020wF6,cn2_gt,2026-08-13T04:01:11Z,cn2_gt,"Guangzhou: 59.43.181.14; Nanjing: 59.43.138.46, 59.43.38.166, 59.43.46.101; Beijing: 59.43.46.82"
154.219.104.79,443,HK,香港,HKG,401701,cognetcloud INC,2.0,,True,True,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.109, 59.43.188.122; Guangzhou: 59.43.248.250",https://globalping.io?measurement=2aeN9ouECE4UrSX5s00020wF6,cn2_gt,2026-08-13T04:01:06Z,cn2_gt,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.109, 59.43.188.122; Guangzhou: 59.43.248.250"
175.29.23.138,443,HK,香港,HKG,137897,"PAN-LIAN TECHNOLOGY CO., LIMITED",2.0,2138,True,True,"Guangzhou: 59.43.187.182; Nanjing: 59.43.139.109, 59.43.183.106; Beijing: 59.43.246.210",https://globalping.io?measurement=2q2hDPdecO3DTJBJR00020wH1,cn2_gt,2026-08-13T05:59:18Z,cn2_gt,"Guangzhou: 59.43.187.182; Nanjing: 59.43.139.109, 59.43.183.106; Beijing: 59.43.246.210"
185.216.118.161,443,HK,香港,HKG,55933,Cloudie Limited,2.0,1301,True,True,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.129, 59.43.188.122",https://globalping.io?measurement=21wE5m4pwUrgfTLHk00020wF6,cn2_gt,2026-08-13T04:00:57Z,cn2_gt,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.129, 59.43.188.122"
192.252.179.94,443,HK,香港,HKG,152194,CTG Server Limited,2.0,1742,True,True,"Guangzhou: 59.43.130.114; Nanjing: 59.43.132.153, 59.43.38.182; Guangzhou: 59.43.130.158",https://globalping.io?measurement=2ZKud0yQ8sYzbmlgv00020wGZ,cn2_gt,2026-08-13T05:32:08Z,cn2_gt,"Guangzhou: 59.43.130.114; Nanjing: 59.43.132.153, 59.43.38.182; Guangzhou: 59.43.130.158"
193.134.209.165,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1849,True,True,"Guangzhou: 59.43.248.246; Beijing: 59.43.183.118, 59.43.248.2",https://globalping.io?measurement=25PJ2JNtuTityu0X100020wFc,cn2_gt,2026-08-13T04:32:49Z,cn2_gt,"Guangzhou: 59.43.248.246; Beijing: 59.43.183.118, 59.43.248.2"
198.44.182.190,443,HK,香港,HKG,62468,VpsQuan L.L.C.,2.0,1128,True,True,Beijing: 59.43.46.82,https://globalping.io?measurement=2LQdiR7UfeucmtKY900020wES,cn2_gt,2026-08-13T03:20:52Z,cn2_gt,Beijing: 59.43.46.82
207.57.123.29,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,4063,True,True,Nanjing: 59.43.139.129; Guangzhou: 59.43.248.250,https://globalping.io?measurement=2w0NLbW2PzfVk2Nvd00020wI2,cn2_gt,2026-08-13T07:03:07Z,cn2_gt,Nanjing: 59.43.139.129; Guangzhou: 59.43.248.250
207.57.123.38,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,4281,True,True,"Nanjing: 59.43.123.89, 59.43.248.246; Nanjing: 59.43.139.113, 59.43.188.122",https://globalping.io?measurement=2oRI4y90B6MjWyptV00020wI3,cn2_gt,2026-08-13T07:03:17Z,cn2_gt,"Nanjing: 59.43.123.89, 59.43.248.246; Nanjing: 59.43.139.113, 59.43.188.122"
207.57.123.77,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,4155,True,True,"Nanjing: 59.43.123.89, 59.43.130.158, 59.43.248.246; Nanjing: 59.43.188.122, 59.43.42.33",https://globalping.io?measurement=2g5225EQLLj0RUHoz00020wI3,cn2_gt,2026-08-13T07:03:34Z,cn2_gt,"Nanjing: 59.43.123.89, 59.43.130.158, 59.43.248.246; Nanjing: 59.43.188.122, 59.43.42.33"
207.57.133.172,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,5166,True,True,"Nanjing: 59.43.130.118, 59.43.139.113, 59.43.188.122",https://globalping.io?measurement=2lPy4NM7RlhNvFMcg00020wI3,cn2_gt,2026-08-13T07:03:22Z,cn2_gt,"Nanjing: 59.43.130.118, 59.43.139.113, 59.43.188.122"
207.57.134.179,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,3343,True,True,"Guangzhou: 59.43.248.246; Nanjing: 59.43.248.250, 59.43.42.33",https://globalping.io?measurement=2tKGZbJCQcwmPgTUS00020wHn,cn2_gt,2026-08-13T06:47:36Z,cn2_gt,"Guangzhou: 59.43.248.246; Nanjing: 59.43.248.250, 59.43.42.33"
216.23.116.10,443,HK,香港,HKG,42960,VH Global Limited,2.0,1566,True,True,"Nanjing: 59.43.139.129, 59.43.22.33",https://globalping.io?measurement=2awf7T9yTuSvWkSJb00020wEu,cn2_gt,2026-08-13T03:48:18Z,cn2_gt,"Nanjing: 59.43.139.129, 59.43.22.33"
38.147.172.53,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1315,True,True,"Guangzhou: 59.43.130.110, 59.43.248.246; Nanjing: 59.43.22.33, 59.43.248.246, 59.43.42.33",https://globalping.io?measurement=2lFyrDt1lMIKSMpSt00020wGZ,cn2_gt,2026-08-13T05:31:46Z,cn2_gt,"Guangzhou: 59.43.130.110, 59.43.248.246; Nanjing: 59.43.22.33, 59.43.248.246, 59.43.42.33"
38.147.173.136,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1313,True,True,"Guangzhou: 59.43.130.114, 59.43.248.250; Nanjing: 59.43.139.109, 59.43.248.246",https://globalping.io?measurement=2tAqVWl7GOXWHrtl500020wFk,cn2_gt,2026-08-13T04:40:47Z,cn2_gt,"Guangzhou: 59.43.130.114, 59.43.248.250; Nanjing: 59.43.139.109, 59.43.248.246"
38.147.173.236,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1222,True,True,Guangzhou: 59.43.183.110; Shenzhen: 59.43.248.246,https://globalping.io?measurement=2aGa2IYetdjuMRsV600020wEm,cn2_gt,2026-08-13T03:40:55Z,cn2_gt,Guangzhou: 59.43.183.110; Shenzhen: 59.43.248.246
38.147.191.12,443,HK,香港,HKG,6134,XNNET LLC,2.0,3538,True,True,"Nanjing: 59.43.139.113, 59.43.181.94, 59.43.188.122; Shenzhen: 59.43.188.122",https://globalping.io?measurement=2FnzamPBNWIJVlsHd00020wI3,cn2_gt,2026-08-13T07:03:17Z,cn2_gt,"Nanjing: 59.43.139.113, 59.43.181.94, 59.43.188.122; Shenzhen: 59.43.188.122"
38.207.133.44,443,HK,香港,HKG,6134,XNNET LLC,2.0,1340,True,True,"Guangzhou: 59.43.248.250, 59.43.250.170; Nanjing: 59.43.139.117, 59.43.248.250; Beijing: 59.43.246.226; Xi'an: 59.43.248.250, 59.43.93.109",https://globalping.io?measurement=20sTzpgv7jAhGiGBW00020wEi,cn2_gt,2026-08-13T03:36:48Z,cn2_gt,"Guangzhou: 59.43.248.250, 59.43.250.170; Nanjing: 59.43.139.117, 59.43.248.250; Beijing: 59.43.246.226; Xi'an: 59.43.248.250, 59.43.93.109"
38.55.107.221,443,HK,香港,HKG,967,VMISS Inc.,2.0,,True,True,"Guangzhou: 59.43.248.246; Beijing: 59.43.181.222, 59.43.246.226",https://globalping.io?measurement=2omhXGdYhb172JO3800020wGC,cn2_gt,2026-08-13T05:08:33Z,cn2_gt,"Guangzhou: 59.43.248.246; Beijing: 59.43.181.222, 59.43.246.226"
38.55.107.239,443,HK,香港,HKG,967,VMISS Inc.,2.0,1312,True,True,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.129, 59.43.183.110; Beijing: 59.43.132.26, 59.43.248.2, 59.43.38.130",https://globalping.io?measurement=24K1SxKAFUCCtsQU800020wFE,cn2_gt,2026-08-13T04:09:09Z,cn2_gt,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.129, 59.43.183.110; Beijing: 59.43.132.26, 59.43.248.2, 59.43.38.130"
38.55.107.85,443,HK,香港,HKG,967,VMISS Inc.,2.0,,True,True,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.113, 59.43.183.110",https://globalping.io?measurement=2LZHIwgsp4Jrlj1ef00020wHi,cn2_gt,2026-08-13T06:42:37Z,cn2_gt,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.113, 59.43.183.110"
38.55.199.29,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1382,True,True,"Guangzhou: 59.43.22.41, 59.43.248.250; Beijing: 59.43.183.118, 59.43.248.2",https://globalping.io?measurement=2JtYVp4XhKPBHEuhe00020wGD,cn2_gt,2026-08-13T05:09:21Z,cn2_gt,"Guangzhou: 59.43.22.41, 59.43.248.250; Beijing: 59.43.183.118, 59.43.248.2"
38.55.97.172,443,HK,香港,HKG,42960,VH Global Limited,2.0,1270,True,True,Nanjing: 59.43.132.149; Beijing: 59.43.247.226,https://globalping.io?measurement=2TPLZqu1XOoXSqdoX00020wFF,cn2_gt,2026-08-13T04:09:23Z,cn2_gt,Nanjing: 59.43.132.149; Beijing: 59.43.247.226
38.76.181.100,443,HK,香港,HKG,401701,cognetcloud INC,2.0,1623,True,True,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.117, 59.43.183.110; Beijing: 59.43.181.210, 59.43.19.94, 59.43.246.226; Xi'an: 59.43.137.241, 59.43.188.122",https://globalping.io?measurement=2tfTm9ejYMpiEi4Ku00020wEj,cn2_gt,2026-08-13T03:37:26Z,cn2_gt,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.117, 59.43.183.110; Beijing: 59.43.181.210, 59.43.19.94, 59.43.246.226; Xi'an: 59.43.137.241, 59.43.188.122"
45.131.179.101,443,HK,香港,HKG,6134,XNNET LLC,2.0,,True,True,Guangzhou: 59.43.130.126,https://globalping.io?measurement=2HDF6XBtsj59bOqo500020wEn,cn2_gt,2026-08-13T03:42:00Z,cn2_gt,Guangzhou: 59.43.130.126
45.145.229.223,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1422,True,True,"Guangzhou: 59.43.16.166, 59.43.181.14, 59.43.183.110; Nanjing: 59.43.139.117, 59.43.248.250; Beijing: 59.43.19.94, 59.43.248.2; Nanjing: 59.43.139.109",https://globalping.io?measurement=2QbOKhdYHoO67MNhJ00020wFF,cn2_gt,2026-08-13T04:09:18Z,cn2_gt,"Guangzhou: 59.43.16.166, 59.43.181.14, 59.43.183.110; Nanjing: 59.43.139.117, 59.43.248.250; Beijing: 59.43.19.94, 59.43.248.2; Nanjing: 59.43.139.109"
68.64.179.129,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1652,True,True,"Guangzhou: 59.43.188.122, 59.43.250.110; Beijing: 59.43.181.222, 59.43.246.226; Shenzhen: 59.43.183.110",https://globalping.io?measurement=2BP1oPeBmSDFB2wE300020wFF,cn2_gt,2026-08-13T04:09:34Z,cn2_gt,"Guangzhou: 59.43.188.122, 59.43.250.110; Beijing: 59.43.181.222, 59.43.246.226; Shenzhen: 59.43.183.110"
68.64.182.121,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1383,True,True,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.113, 59.43.248.246; Xi'an: 59.43.188.122, 59.43.93.109",https://globalping.io?measurement=2i5PdfyPYYRsgSUR100020wEj,cn2_gt,2026-08-13T03:37:40Z,cn2_gt,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.113, 59.43.248.246; Xi'an: 59.43.188.122, 59.43.93.109"
68.64.182.205,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1225,True,True,"Guangzhou: 59.43.188.122; Nanjing: 59.43.139.113, 59.43.188.122",https://globalping.io?measurement=2hKLJq2QZUIqO49JX00020wF6,cn2_gt,2026-08-13T04:01:02Z,cn2_gt,"Guangzhou: 59.43.188.122; Nanjing: 59.43.139.113, 59.43.188.122"
83.229.127.224,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,2.0,1242,True,True,"Guangzhou: 59.43.16.166, 59.43.248.246; Nanjing: 59.43.248.246, 59.43.42.33; Beijing: 59.43.132.26, 59.43.248.2, 59.43.38.126",https://globalping.io?measurement=2ncIvuNXz1ja3ZdjS00020wFE,cn2_gt,2026-08-13T04:09:09Z,cn2_gt,"Guangzhou: 59.43.16.166, 59.43.248.246; Nanjing: 59.43.248.246, 59.43.42.33; Beijing: 59.43.132.26, 59.43.248.2, 59.43.38.126"
43.159.4.80,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",2.0,1295,True,True,Nanjing: 59.43.132.153,https://globalping.io?measurement=29AtQBn00L1V1R3C200020wEj,cn2_gt,2026-08-13T03:37:16Z,cn2_gt,Nanjing: 59.43.132.153
103.118.252.100,443,HK,香港,HKG,55933,Cloudie Limited,3.0,1180,True,True,"Guangzhou: 59.43.183.110; Beijing: 59.43.181.222, 59.43.246.226",https://globalping.io?measurement=2cl6JxDyS7PpPB6KW00020wGC,cn2_gt,2026-08-13T05:08:26Z,cn2_gt,"Guangzhou: 59.43.183.110; Beijing: 59.43.181.222, 59.43.246.226"
103.143.81.178,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1148,True,True,"Nanjing: 59.43.139.109, 59.43.248.250; Beijing: 59.43.246.226",https://globalping.io?measurement=2Kn6eo2bcmlLzRYTD00020wEi,cn2_gt,2026-08-13T03:36:20Z,cn2_gt,"Nanjing: 59.43.139.109, 59.43.248.250; Beijing: 59.43.246.226"
103.214.174.40,443,HK,香港,HKG,42960,VH Global Limited,3.0,1098,True,True,"Guangzhou: 59.43.130.122; Nanjing: 59.43.138.50, 59.43.46.101",https://globalping.io?measurement=2xy14kQIVvI74zvUB00020wFq,cn2_gt,2026-08-13T04:46:28Z,cn2_gt,"Guangzhou: 59.43.130.122; Nanjing: 59.43.138.50, 59.43.46.101"
149.104.12.254,443,HK,香港,HKG,6134,XNNET LLC,3.0,,True,True,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.129, 59.43.16.182, 59.43.248.250",https://globalping.io?measurement=2sNDoqWs50IfXoBLx00020wFq,cn2_gt,2026-08-13T04:46:58Z,cn2_gt,"Guangzhou: 59.43.248.250; Nanjing: 59.43.139.129, 59.43.16.182, 59.43.248.250"
149.104.25.194,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,2484,True,True,Guangzhou: 59.43.248.246; Beijing: 59.43.246.226,https://globalping.io?measurement=2o1ydwKrSM8jFdnmy00020wGC,cn2_gt,2026-08-13T05:08:39Z,cn2_gt,Guangzhou: 59.43.248.246; Beijing: 59.43.246.226
149.104.30.51,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1102,True,True,"Guangzhou: 59.43.248.250; Nanjing: 59.43.123.89, 59.43.130.162, 59.43.188.122; Beijing: 59.43.183.118, 59.43.19.98, 59.43.248.2",https://globalping.io?measurement=2ZkBeGKCQPaa0Zl8a00020wF6,cn2_gt,2026-08-13T04:01:08Z,cn2_gt,"Guangzhou: 59.43.248.250; Nanjing: 59.43.123.89, 59.43.130.162, 59.43.188.122; Beijing: 59.43.183.118, 59.43.19.98, 59.43.248.2"
156.239.11.208,443,HK,香港,HKG,154321,CORENET CLOUD SDN. BHD.,3.0,1368,True,True,"Nanjing: 59.43.139.129, 59.43.248.250",https://globalping.io?measurement=2frLG2aT2rtpcL6u700020wFv,cn2_gt,2026-08-13T04:51:17Z,cn2_gt,"Nanjing: 59.43.139.129, 59.43.248.250"
156.239.12.210,443,HK,香港,HKG,154321,CORENET CLOUD SDN. BHD.,3.0,,True,True,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.117, 59.43.248.250, 59.43.250.50",https://globalping.io?measurement=2ETnrcuAQ5F2u06YD00020wEP,cn2_gt,2026-08-13T03:18:10Z,cn2_gt,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.117, 59.43.248.250, 59.43.250.50"
165.154.20.213,443,HK,香港,HKG,135377,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,3.0,1171,True,True,Xi'an: 59.43.156.129,https://globalping.io?measurement=2NwI4Ze38yVhBR39600020wEP,cn2_gt,2026-08-13T03:17:43Z,cn2_gt,Xi'an: 59.43.156.129
193.134.209.123,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1469,True,True,"Guangzhou: 59.43.248.246; Nanjing: 59.43.139.117, 59.43.248.250",https://globalping.io?measurement=2NFwZUFDzH4BFXkEK00020wEK,cn2_gt,2026-08-13T03:13:02Z,cn2_gt,"Guangzhou: 59.43.248.246; Nanjing: 59.43.139.117, 59.43.248.250"
207.57.129.126,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,3092,True,True,"Nanjing: 59.43.139.109, 59.43.248.246; Nanjing: 59.43.139.109, 59.43.183.110, 59.43.22.41",https://globalping.io?measurement=27rubcB2jRhyG59co00020wI3,cn2_gt,2026-08-13T07:03:22Z,cn2_gt,"Nanjing: 59.43.139.109, 59.43.248.246; Nanjing: 59.43.139.109, 59.43.183.110, 59.43.22.41"
207.57.129.55,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,,True,True,"Nanjing: 59.43.139.129, 59.43.248.250",https://globalping.io?measurement=28pbqFGDiTDEoP7NT00020wI2,cn2_gt,2026-08-13T07:03:08Z,cn2_gt,"Nanjing: 59.43.139.129, 59.43.248.250"
38.147.171.13,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1325,True,True,"Guangzhou: 59.43.188.122; Nanjing: 59.43.123.89, 59.43.248.250; Beijing: 59.43.246.226, 59.43.249.49",https://globalping.io?measurement=289SKmjS6dffPZiY000020wFq,cn2_gt,2026-08-13T04:46:29Z,cn2_gt,"Guangzhou: 59.43.188.122; Nanjing: 59.43.123.89, 59.43.248.250; Beijing: 59.43.246.226, 59.43.249.49"
38.207.164.126,443,HK,香港,HKG,967,VMISS Inc.,3.0,,True,True,"Guangzhou: 59.43.188.122; Nanjing: 59.43.139.109, 59.43.248.246; Beijing: 59.43.181.222, 59.43.246.226",https://globalping.io?measurement=2WZK2j3AZtkAnR32x00020wEi,cn2_gt,2026-08-13T03:37:02Z,cn2_gt,"Guangzhou: 59.43.188.122; Nanjing: 59.43.139.109, 59.43.248.246; Beijing: 59.43.181.222, 59.43.246.226"
38.207.184.41,443,HK,香港,HKG,967,VMISS Inc.,3.0,,True,True,"Nanjing: 59.43.130.154, 59.43.139.129, 59.43.183.110; Beijing: 59.43.246.226",https://globalping.io?measurement=2csbDRXYaLSPTuEXv00020wFk,cn2_gt,2026-08-13T04:40:33Z,cn2_gt,"Nanjing: 59.43.130.154, 59.43.139.129, 59.43.183.110; Beijing: 59.43.246.226"
38.47.103.167,443,HK,香港,HKG,55933,Cloudie Limited,3.0,1391,True,True,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.117, 59.43.183.110, 59.43.250.110",https://globalping.io?measurement=2oj5vtScOVEvRra5w00020wFk,cn2_gt,2026-08-13T04:40:53Z,cn2_gt,"Guangzhou: 59.43.183.110; Nanjing: 59.43.139.117, 59.43.183.110, 59.43.250.110"
38.55.192.142,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1371,True,True,"Guangzhou: 59.43.188.122; Nanjing: 59.43.139.109, 59.43.248.246",https://globalping.io?measurement=2XbBrH5J4NlBEBp9J00020wF6,cn2_gt,2026-08-13T04:00:57Z,cn2_gt,"Guangzhou: 59.43.188.122; Nanjing: 59.43.139.109, 59.43.248.246"
38.55.194.187,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1327,True,True,"Guangzhou: 59.43.130.110, 59.43.188.122",https://globalping.io?measurement=2yANQARQTYQbxqsay00020wGC,cn2_gt,2026-08-13T05:08:25Z,cn2_gt,"Guangzhou: 59.43.130.110, 59.43.188.122"
38.55.195.57,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1344,True,True,"Guangzhou: 59.43.248.250; Beijing: 59.43.181.242, 59.43.246.226",https://globalping.io?measurement=2Gk42xhx24xGFOxfx00020wFk,cn2_gt,2026-08-13T04:40:33Z,cn2_gt,"Guangzhou: 59.43.248.250; Beijing: 59.43.181.242, 59.43.246.226"
38.55.198.250,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1401,True,True,Guangzhou: 59.43.183.110,https://globalping.io?measurement=2ifg2E4hdUdSYIzpT00020wFc,cn2_gt,2026-08-13T04:32:37Z,cn2_gt,Guangzhou: 59.43.183.110
38.55.199.128,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1315,True,True,"Nanjing: 59.43.139.117; Shenzhen: 59.43.188.122, 59.43.250.110",https://globalping.io?measurement=2uuQKp8D07nlozuif00020wFq,cn2_gt,2026-08-13T04:46:43Z,cn2_gt,"Nanjing: 59.43.139.117; Shenzhen: 59.43.188.122, 59.43.250.110"
45.136.13.92,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,,True,True,"Nanjing: 59.43.123.89, 59.43.183.110; Beijing: 59.43.132.14, 59.43.248.2; Nanjing: 59.43.139.117, 59.43.183.110",https://globalping.io?measurement=21ly5tG8ak9iwn7km00020wFF,cn2_gt,2026-08-13T04:09:22Z,cn2_gt,"Nanjing: 59.43.123.89, 59.43.183.110; Beijing: 59.43.132.14, 59.43.248.2; Nanjing: 59.43.139.117, 59.43.183.110"
45.145.228.222,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1309,True,True,"Nanjing: 59.43.139.129, 59.43.248.246; Shenzhen: 59.43.183.110",https://globalping.io?measurement=2FAZdoX53WESDRAbr00020wFv,cn2_gt,2026-08-13T04:51:46Z,cn2_gt,"Nanjing: 59.43.139.129, 59.43.248.246; Shenzhen: 59.43.183.110"
45.152.67.25,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1056,True,True,"Guangzhou: 59.43.130.110, 59.43.248.250; Beijing: 59.43.181.222, 59.43.246.226; Nanjing: 59.43.139.109",https://globalping.io?measurement=2TSqFcGneZjdCCNDV00020wFF,cn2_gt,2026-08-13T04:09:38Z,cn2_gt,"Guangzhou: 59.43.130.110, 59.43.248.250; Beijing: 59.43.181.222, 59.43.246.226; Nanjing: 59.43.139.109"
68.64.182.79,443,HK,香港,HKG,139659,LUCIDACLOUD LIMITED,3.0,1055,True,True,"Guangzhou: 59.43.248.246; Nanjing: 59.43.139.109, 59.43.248.246; Nanjing: 59.43.139.109, 59.43.183.110",https://globalping.io?measurement=27qOEvbWcyQ0hRwyq00020w5b,cn2_gt,,cn2_gt,
122.10.114.43,443,HK,香港,HKG,24544,Law's Cloud Infrastructure Limited,4.0,2303,True,True,Guangzhou: 59.43.183.110; Shenzhen: 59.43.248.250,https://globalping.io?measurement=20N5IRlm5nr5XSbJv00020wHG,cn2_gt,2026-08-13T06:15:03Z,cn2_gt,Guangzhou: 59.43.183.110; Shenzhen: 59.43.248.250
165.154.21.142,443,HK,香港,HKG,135377,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,4.0,2257,True,True,Guangzhou: 59.43.250.50; Nanjing: 59.43.139.137,https://globalping.io?measurement=2EQh1zOqacEfIa8AB00020wF7,cn2_gt,2026-08-13T04:01:14Z,cn2_gt,Guangzhou: 59.43.250.50; Nanjing: 59.43.139.137
